,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
356,52773,CA_201720180AB749,CA,20,114,mr chau it s a couple years ago i did a bill for caltrans that was to be able to purchase best value service life all of the factors going in on that basis and does that preclude and eliminate and wipe out what i ve tried to accomplish where they can not necessarily be leased emissions it s the best value for the taxpayer s dollar and it actually has a longer service life and it actually is more useful to that agency the other is we re looking at this implementation and i m seeing the absolutely it s like slogging through the mud implementation of infrastructure is absolutely for these zevs is through ab8 is absolutely just glaringly too slow we are so far behind the dealers are begging for us to get more infrastructure out in to support them so they can sell these things and so are we creating a nightmare where we can t even get the infrastructure out there for the plug ins or the hydrogen or any of these other processes of going out there i think there needs to be formula that when a certain amount of infrustures in place that you can require this but to do this broad brush approach i think it s kind of putting a huge impact on the cec is trying to catch up i think it s a year to get a hydrogen station built now one and so i think we need to be able to use the streamline processes as an addition to your bill or realize that it s great to have goals but how we get there is part of the solution also so i m very concerned about what this does and again think about the best value that we did for the agencies so that they can identify what works best and what doesn t to their needs and not the legislature telling them what they need to do,LEGISLATOR,1,1,0.625,0.8128205128205128,0,1,0,0,0,0,0,0,
357,52773,CA_201720180AB749,CA,21,116,absolutely i appreciate your points as well with respect to the first point you raised first of all i have to look at the language a little bit closely as to what best value means whether or not it conflicts with our language but i don t believe so i don t believe so but i ll go back and double check now as far as your second point regarding infrastructure i agree to some extent but i think it s also important for us to set the goal to get the ball rolling because i know that as far as the heavy duty of vehicles there s heavy discussion about this right now so at the same time we want to set a goal and we also want to set up the infrastructure so we re talking about a long term goal here as well so i think we can pursue both in parallel and i think i understand your point providing that infrastructure is important as well but it s also important that we start this goal right now so i ll be happy to work with your office and setting up making sure the language doesn t conflict with what you have done in the past,LEGISLATOR,1,0,0.65625,0.5102564102564102,0,0,0,0,0,0,0,0,
358,52773,CA_201720180AB749,CA,22,114,and i appreciate that but one of the things that i want to make sure is that it s just like arb has these goals for the ports that zero emission all electrification of the ports by a certain date hm mm there s not enough grid in california to be able to accomplish that i got it okay so we need to be able to understand like the lcfs there s not enough world product to obtain the world just in california the low carbon fuel standard right so we need to be able to have reasonable goals to be able to support those goals also in infrastructure so i hope that we can come to a conclusion that there s a formula that puts things out in equity,LEGISLATOR,1,1,0.6875,0.32051282051282054,0,0,0,0,0,0,0,0,
359,52773,CA_201720180AB749,CA,23,116,point is well taken,LEGISLATOR,1,0,0.71875,0.010256410256410256,0,0,0,0,0,0,0,0,
360,52773,CA_201720180AB749,CA,24,165448,i think mr frazier has pointed out there s a lot of work to be done on this area and which is again why we asked mr chau to take the amendment to say if they can any other questions from committee members is there a motion move it second thank you very much yes he accepted the amendments yes okay there s been a motion and a second this is due pass as amended,CHAIRMAN,1,1,0.75,0.18717948717948718,0,0,0,0,0,0,1,0,
361,52773,CA_201720180AB749,CA,25,2998,the motion is due pass as amended and be inaudible to the committee of appropriations talamantes eggman aye talamantes eggman aye lackey aye lackey aye burke aye burke aye flora no flora no frazier aye with a condition to work with the opposition,SECRETARY,0,0,0.78125,0.11025641025641025,0,0,0,0,1,0,1,0,
362,52773,CA_201720180AB749,CA,26,116,absolutely,LEGISLATOR,1,0,0.8125,0.002564102564102564,0,0,0,0,0,0,0,0,
363,52773,CA_201720180AB749,CA,27,2998,frazier aye medina aye medina aye quirksilva aye quirksilva aye,SECRETARY,0,0,0.84375,0.02564102564102564,0,0,0,0,1,0,0,0,
364,52773,CA_201720180AB749,CA,28,165448,thank you very much thank you very much that bill is out okay there are two bills on call as ms gonzalez makes her way forward we are looking at ab 32 by mr rodriguez secretary please call the roll,CHAIRMAN,1,1,0.875,0.1,0,1,0,0,1,0,0,0,
365,52773,CA_201720180AB749,CA,29,2998,due pass due pass mr medina ab 32 aye ab 32 medina aye,SECRETARY,0,0,0.90625,0.03333333333333333,0,1,0,0,1,0,0,0,
366,52773,CA_201720180AB749,CA,30,165448,all right that bill is out and the other one is ab 632 for mr acosta,CHAIRMAN,1,1,0.9375,0.041025641025641026,0,1,0,0,0,0,0,0,
367,52773,CA_201720180AB749,CA,31,2998,the motions do pass and be referred to committee on appropriations burke medina not voting medina not voting,SECRETARY,0,0,0.96875,0.046153846153846156,0,0,0,0,0,0,0,0,
368,52773,CA_201720180AB749,CA,32,165448,okay that bill is still on call,CHAIRMAN,1,1,1.0,0.017948717948717947,0,0,0,0,0,0,0,0,
369,52773,CA_201720180AB32,CA,0,165448,okay now we re going to have mr rodriguez and members as you know i have a non recommendation on this i will not be supporting this i asked mr rodriguez not to do it but he wanted to carry forward so please go ahead mr rodriguez,CHAIRMAN,1,1,0.0,0.12430939226519337,0,0,0,0,0,0,0,0,
370,52773,CA_201720180AB32,CA,1,69,thank you madam chair and members i m here to present ab 32 currently there s a lack of clarity as to how the joint legislative audit committee should identify candidates for the nomination of state auditor common practice has consisted of allowing the sitting california state auditor to select three names to be submitted for the governor s consideration also there is no requirement for public notification that jlac is seeking qualified applicants for the position ab 32 aims to bring transparency to the selection process by clarifying in statute the following requiring jlac to conduct a comprehensive search for qualified individuals and select three individuals from that search for nomination requiring the committee to provide at least 120 days public notice that the committee is seeking applicants in the journals of the senate and assembly newspapers professional journals and associations and allowing names to be submitted by members of the joint legislative audit committee the legislature professional organizations individuals and other entities these requirements will provide a fair and transparent process for the selection of the california state auditor i respectfully ask for your aye vote,LEGISLATOR,1,0,0.125,0.511049723756906,0,1,0,0,1,0,0,0,
371,52773,CA_201720180AB32,CA,2,165448,thank you very much anybody speaking in support today anybody speaking in opposition today okay so mr rodriguez and i have had this conversation i also agree that we need to so there has been people don t know there s been a kind of a delay with the reappointment of our current auditor people are looking at that and i agree i think we need a different process but i think it needs to be a very well thought out perhaps have some hearings get some input from some other people on what that process should be i mean we ve looked across the country what do other states do how do they do an auditor i mean one of the issue is do you set a longer term perhaps like a six year term and with only serving a total of 10 years this auditor has been reappointed every time but then there s the issue of if you re going to do a big search every time those are expensive anybody who works in a local council you look for city manager those are big nation light searches in order to get competent people to apply who aren t necessarily going to apply any public process as our process needs to be so who are you really going to get and what cost is that going to come at and then the other issue is does that tie the hands of future jlac people and again when you have a sitting person if everyone thinks they re doing okay why do we have to invite others or do we just do an evaluation on that person and decide whether we keep them or not and then do a search so i just think we need to think about this a whole lot more there is now a new chair jlac who is also like what yeah i don t know if that should be the process so for those reasons and again i agree wholeheartedly that i think we need to develop a better process in the appointment of an auditor i don t think the one that you ve landed on right here is the best one mr frazier,CHAIRMAN,1,1,0.25,1.0,0,0,0,0,0,0,0,0,
372,52773,CA_201720180AB32,CA,3,114,mr rodriguez as stated and i believe what you re going after is i think the same conclusion but how you get there are you willing to work with the chair and others if the bill moves out to address some of the concerns and try to look at how maybe you can fine tune this because yeah i d like to see a little bit more transparency and some thought on how broad we can get maybe the best that we can get rather than narrowing it down to just the view of a few people and so would you be willing to move this if it moves out would you be willing to create the dialogue and continue enhancing the bill,LEGISLATOR,1,1,0.375,0.3342541436464088,0,0,0,0,0,0,0,0,
